Station ID	Station.Code	Station name	Station ID	Station Code	longitude	latitude	Catch_area_km2	runoff_mm/yr	Depth (m)	Lake_area_km2	Forest_Area %	Cultivated_Area %	Peat_Area %	Glacier_Area %	Water_ex_lake_Area %	Heath_Area %	Lake_Area %	Res_time_years
3633	1622-2-5	Lauvvatnet	3633	1622-2-5	9.5082	63.5037	5.28	1620	10.04	0.18	61.2	0	1.4	0	3.6	33.8	3.4	0.5
3634	1624-1-23	S?rvikvatnet	3634	1624-1-23	9.8671	63.6252	1.75	1244	7.84	0.1	51.4	0	2.9	0	5.7	40	5.7	0.5
3635	1627-2-12	Ryvatnet	3635	1627-2-12	9.7366	63.7826	7.41	1175	10.99	0.68	55.3	0	5.1	0	10	29.6	9.2	0.86
3637	1630-2-14	Holmvatnet	3637	1630-2-14	10.347	64.0683	2.62	2283	4.88	0.14	0	0	11	0	5.7	83.3	5.3	0.5
3638	1630-2-20	Torsteinvatnet	3638	1630-2-20	10.4641	64.1239	4.68	2289	13.08	0.89	7.7	0	10.7	0	23.7	57.9	19	1.09
3639	1632-2-1	Storheitj?rnin	3639	1632-2-1	10.7043	64.136	3.11	2413	3.78	0.12	0	0	7.1	0	3.4	89.5	3.9	0.5
3640	1634-1-8	Sattja	3640	1634-1-8	9.2733	62.3994	0.64	790	2.3	0.07	0	0	0	0	9.2	90.8	10.9	0.5
3641	1634-1-14	HOH 950	3641	1634-1-14	9.5147	62.7367	0.48	910	3.09	0.06	40.4	0	4.3	0	12.8	42.5	12.5	0.5
3642	1634-1-20	Kamtj?rnin	3642	1634-1-20	8.9421	62.7	1.82	1989	2.13	0.08	0	0	0	0.5	4.2	95.3	4.4	0.5
3643	1634-3-2	Store Orkelsj?en	3643	1634-3-2	9.891	62.5011	14.4	703	9.9	1.85	0	0	6.8	0	15	78.2	12.9	1.81
3644	1634-3-5	?gardsvatnet	3644	1634-3-5	9.2113	62.666	86.02	1008	13.28	3.24	22.2	0	3.7	0.6	3.8	69.7	3.8	0.5
3645	1636-1-6	Litleholtvatnet	3645	1636-1-6	9.4666	63.0726	0.54	1311	3.39	0.07	33.3	0	13.3	0	11.7	41.7	13	0.5
3646	1636-1-15	Snipvatna	3646	1636-1-15	9.5295	62.9908	3.34	1182	3.73	0.04	0	0	0.9	0	1.2	97.9	1.2	0.5
3647	1638-1-16	Midtvatnet	3647	1638-1-16	9.3884	63.2663	2.24	1946	4.23	0.1	0	0	2.3	0	4.5	93.2	4.5	0.5
3648	1638-2-3	Husdalsvatnet	3648	1638-2-3	9.853	63.36	3.91	982	3.67	0.2	91	0	3.8	0	5.1	0.1	5.1	0.5
3649	1640-1-9	HOH 808	3649	1640-1-9	11.8339	62.3932	1.13	486	1.39	0.08	0	0	0	0	6.3	93.7	7.1	0.5
3650	1640-1-13	Monstj?rna	3650	1640-1-13	11.3821	62.6648	0.27	526	2.02	0.05	81.12	0	6.99	0	0	11.89	18.6	0.72
3651	1640-1-22	Heggr?sttj?rnane	3651	1640-1-22	12.0375	62.356	2.36	292	1.78	0.05	92.7	0	1.8	0	3.1	2.4	2.1	0.5
3652	1640-2-17	Store Fjellsj?en	3652	1640-2-17	11.2797	62.6989	5.1	677	7.44	0.92	6.1	0	1.2	0	13.9	78.8	18	1.98
3653	1640-2-19	Vedtj?rna	3653	1640-2-19	11.4928	62.6386	0.97	502	2.5	0.2	7.2	0	3.6	0	14.5	74.7	20.7	1.03
3654	1640-3-3	Djupsj?en	3654	1640-3-3	11.4893	62.599	115.28	447	12.32	4.37	54.5	3.9	6.1	0	3.7	31.8	3.8	1.04
3655	1640-3-4	Styggsj?ane	3655	1640-3-4	12.1682	62.3487	5.39	322	3.07	1.2	58.5	0	3.1	0	4.6	33.8	22.3	2.12
3657	1640-4-1	Aursunden	3657	1640-4-1	11.4623	62.6785	853.48	631	13.15	46.04	34.5	1.7	1.1	0	5.4	57.3	5.4	1.12
3658	1648-1-3	Brekkesetertj.	3658	1648-1-3	10.1438	63.0321	0.39	656	4.15	0.06	78.7	0	6.4	0	12.8	2.1	15.4	0.97
3659	1648-1-11	Vardetj?rna	3659	1648-1-11	10.0422	62.979	0.37	959	4.22	0.04	69	0	2.4	0	9.5	19.1	10.8	0.5
3660	1648-2-15	Langvatnet	3660	1648-2-15	10.0552	62.9261	2.01	593	4.94	0.16	1.2	0	1.6	0	6	91.2	7.9	0.66
3661	1653-2-10	Krokuttj?rna	3661	1653-2-10	10.0603	63.0287	3.09	835	6.62	0.22	63	0	6.1	0	6.7	24.2	7.1	0.56
3662	1653-3-10	Benna	3662	1653-3-10	10.2517	63.1941	25.35	651	30.71	5.73	65.3	2.1	1.4	0	23.6	7.6	22.6	10.66
3663	1657-3-9	Laugen	3663	1657-3-9	10.0489	63.2809	95.6	777	15.22	1.84	74.7	11.1	9.2	0	2.1	2.9	1.9	0.5
3664	1702-1-6	Gisk?tj?rna	3664	1702-1-6	11.8973	64.0342	4.41	1030	1.77	0.08	54.9	0	1.2	0	1.9	42	1.8	0.5
3665	1702-1-17	Sandtjern	3665	1702-1-17	11.5805	64.2204	0.61	1304	6.14	0.09	78.3	0	6.7	0	15	0	14.8	0.7
3666	1702-2-17	Jenshusvatnet	3666	1702-2-17	11.4396	64.1726	5.18	1141	6.58	0.19	67.3	0	24.5	0	3.9	4.3	3.7	0.5
3667	1703-1-5	Fjellsettj?rna	3667	1703-1-5	11.5653	64.3893	0.65	1362	7.4	0.08	64.4	0	0	0	17.8	17.8	12.3	0.67
3668	1703-2-1	Gravvatnet	3668	1703-2-1	11.7224	64.6019	3.63	1609	6.4	0.21	45.5	0	3	0	6.4	45.1	5.8	0.5
3670	1711-3-8	Fundsj?en	3670	1711-3-8	11.7873	63.4793	60.93	1111	18.61	7.99	12.4	0	15.7	0	14.8	57.1	13.1	2.2
3671	1711-4-2	Fjergen	3671	1711-4-2	11.9108	63.4334	148.91	1292	8.63	14.42	9.4	0	22.2	0	9.6	58.8	9.7	0.65
3672	1717-2-6	Liavatnet	3672	1717-2-6	10.7657	63.5925	8.42	721	8.81	0.34	74.8	18.5	2.5	0	4.2	0	4	0.5
3673	1718-1-8	?. Lj?svatn	3673	1718-1-8	10.4811	63.6738	1.45	1503	3.59	0.05	40	0	37.6	0	4.8	17.6	3.4	0.5
3674	1718-1-9	Svarttj?nn	3674	1718-1-9	10.7989	63.7349	0.9	1305	5.95	0.07	84.7	0	8.2	0	7.1	0	7.8	0.5
3675	1718-1-10	Storskartj?rna	3675	1718-1-10	10.7381	63.7162	0.3	1245	5.16	0.06	62.8	0	23.3	0	14	-0.1	19.8	0.82
3676	1718-1-15	Aunbyvatn	3676	1718-1-15	10.4164	63.6662	6.05	1567	4.99	0.08	24.2	0	24.2	0	1.3	50.3	1.3	0.5
3677	1718-1-16	Okstj?nn	3677	1718-1-16	10.7336	63.7307	0.3	1377	3.84	0.06	66.7	0	13.3	0	20	0	19.7	0.55
3678	1721-2-13	S?re Vassdalstj?rna	3678	1721-2-13	12.2941	63.7354	0.89	1070	7.7	0.18	0	0	0	0	20.5	79.5	20.2	1.45
3679	1721-3-15	Storbellingen	3679	1721-3-15	12.2787	63.6983	17.7	1096	9.44	1.86	12.4	0	37.7	0	10.1	39.8	10.5	0.9
3680	1723-2-5	R?svatnet	3680	1723-2-5	10.8466	63.8541	4.1	1296	10.2	0.56	65.1	0	2.4	0	14.8	17.7	13.6	1.07
3681	1724-2-22	Bogatj?rna	3681	1724-2-22	10.5711	63.854	0.56	1900	2.47	0.1	0	0	5.1	0	14.9	80	18	0.5
3682	1725-1-20	?vre Steintj?rna	3682	1725-1-20	11.1135	64.3057	0.36	1649	3.05	0.06	90.4	0	3.4	0	17.6	-11.4	16.7	0.5
3683	1725-2-18	R?dhammarvatnet	3683	1725-2-18	11.1411	64.3252	1.29	1670	8.56	0.17	89	0	0	0	0.6	10.4	13.2	0.67
3684	1725-2-21	S?erlangvatnet	3684	1725-2-21	11.0399	64.305	0.84	1597	3.74	0.15	27.7	0	41.5	0	17.1	13.7	17.8	0.5
3685	1736-1-22	Fiskl?ysa	3685	1736-1-22	12.4212	64.0553	0.26	1770	4.08	0.07	0	0	0	0	6.7	93.3	26.5	0.61
3686	1736-1-27	HOH 617	3686	1736-1-27	13.1609	64.1993	2.23	1487	2.16	0.07	0	0	0.2	0	0.6	99.2	3.1	0.5
3687	1736-2-3	HOH 619	3687	1736-2-3	13.2039	64.1867	0.2	1388	1.12	0.02	0	0	0	0	2.6	97.4	10.1	0.5
3688	1736-2-15	Hattj?rna	3688	1736-2-15	12.4606	64.0049	1.66	1922	6.4	0.16	0	0	0	0	7.2	92.8	9.6	0.5
3690	1736-5-1	Sn?avatnet	3690	1736-5-1	11.6355	64.0823	1434.83	884	45.02	121.58	45.4	5	3	0	8.3	38.3	8.5	4.32
3691	1738-1-19	Gr?nlitj?rna	3691	1738-1-19	13.845	64.3076	3.38	990	2.55	0.09	48.9	0	37.4	0	2.3	11.4	2.7	0.5
3692	1738-1-21	Storolatj?rnin	3692	1738-1-21	13.4476	64.4132	1.36	927	5.58	0.08	50.7	0	36.2	0	5.9	7.2	5.9	0.5
3693	1738-2-12	Koitj?rna	3693	1738-2-12	13.7008	64.3373	10.45	836	1.52	0.13	25.3	0	68.2	0	1.5	5	1.2	0.5
3694	1738-3-6	Store Strivatnet	3694	1738-3-6	13.9812	64.2416	20.49	1094	5.21	1.03	12.6	0	9.7	0	10.6	67.1	5	0.5
3695	1738-3-7	Djupvatnet	3695	1738-3-7	13.5622	64.4218	1	752	2.65	0.04	46	0	23.6	0	2.3	28.1	4	0.5
3696	1738-3-13	Langvatnet	3696	1738-3-13	13.7556	64.0726	29.42	847	17.03	2.85	32.2	0	15.4	0	9.4	43	9.7	1.95
3697	1738-4-1	Rengen	3697	1738-4-1	13.8974	64.1344	982.81	625	20.02	21.49	62.5	0.4	3.2	0	2.1	31.8	2.2	0.7
3698	1739-1-2	HOH 1069	3698	1739-1-2	14.0744	65.0487	0.49	1978	8.59	0.1	0	0	0	0	23.1	76.9	20.4	0.89
3699	1739-1-12	HOH 654	3699	1739-1-12	13.3594	64.875	0.16	1526	3.02	0.05	0	0	0	0	9.1	90.9	31	0.61
3700	1739-1-18	Laagkoenjuenientjonne	3700	1739-1-18	13.7408	64.8543	0.53	1447	2.1	0.05	74.1	0	18.5	0	6	1.4	9.4	0.5
3701	1739-1-28	Okstj?rna	3701	1739-1-28	13.5606	64.8459	0.48	963	4.68	0.07	0	0	0	0	18.6	81.4	14.5	0.71
3702	1739-2-4	HOH 886	3702	1739-2-4	14.029	64.9526	0.46	1339	2.76	0.02	0	0	0	0	9.8	90.2	4.4	0.5
3703	1739-2-14	M?renjaevrieh	3703	1739-2-14	13.8958	64.9685	1.55	1364	4.93	0.06	0	0	0.7	0	1.5	97.8	3.9	0.5
3704	1739-2-19	?vre Bl?urtj?rnin	3704	1739-2-19	13.1691	64.5375	1.34	1575	6.88	0.11	0	0	0	0	19.6	80.4	8.2	0.5
3705	1739-3-3	Vestre Rekaren	3705	1739-3-3	13.6456	65.0508	14.21	1401	8.2	2.77	3.3	0	2.9	0	16.9	76.9	19.5	1.14
3706	1739-5-1	Tunnsj?en	3706	1739-5-1	13.2165	64.6902	388.07	1041	86.34	100.18	38.6	0.5	4.3	0	25.8	30.8	25.8	21.41
3707	1740-2-9	Store Skorovatn	3707	1740-2-9	13.0568	64.6484	16.48	1561	8.95	0.03	2.9	0	1.2	0	2.8	93.1	0.2	0.5
3708	1740-2-10	Krokvatnet	3708	1740-2-10	13.0198	65.0544	5.34	2708	10.61	0.41	0	0	0	0	7.1	92.9	7.7	0.5
3709	1740-2-39	Gr?ndalsvatnet	3709	1740-2-39	12.9584	64.6209	30.1	1658	5.49	0.46	3.1	0	3	0	1.7	92.2	1.5	0.5
3710	1742-1-1	Liatj?rnin	3710	1742-1-1	12.2517	64.358	0.21	1530	3.57	0.07	0	0	0	0	49.7	50.3	32.7	0.76
3711	1742-1-7	HOH 824	3711	1742-1-7	12.9532	64.5197	0.61	2291	2.99	0.05	0	0	0	0	12	88	8.2	0.5
3712	1742-1-24	R?yrtj?rna	3712	1742-1-24	12.4561	64.5829	1.51	1284	4.38	0.05	0	0	28.7	0	4.1	67.2	3.3	0.5
3713	1748-3-5	Kvernvikvatnet	3713	1748-3-5	11.5245	64.7345	4.78	1366	24.64	1.31	34	0	1	0	26.2	38.8	27.4	4.95
3714	1749-1-25	Erlandvatnet	3714	1749-1-25	10.805	64.4529	0.19	1301	7.04	0.04	43.9	0	0	0	11.9	44.2	21.1	1.14
3715	1749-3-12	Mjosundvatnet	3715	1749-3-12	10.9739	64.5862	0.59	1257	8.73	0.11	1.3	0	2.16	0	0	96.54	18.8	1.31
3716	1751-1-4	Reinb?livatnet	3716	1751-1-4	12.2628	64.908	1.68	2193	9.17	0.09	54.4	0	1.3	0	4.9	39.4	5.4	0.5
3717	1751-1-13	S?ertj?rna	3717	1751-1-13	12.1158	64.9028	2.08	2304	2.81	0.08	31.4	0	0.9	0	3.6	64.1	3.8	0.5
3718	1751-1-23	Langvatn	3718	1751-1-23	11.9658	64.8705	0.82	2230	5.39	0.08	2.3	0	1.1	0	9.2	87.4	9.8	0.5
3719	1751-2-2	Sm?olmvatnet	3719	1751-2-2	11.6288	64.7265	0.33	1404	5.1	0.02	0	0	0	0	0	100	6	0.5
3720	1751-2-7	Vasslivatnet	3720	1751-2-7	11.7132	64.991	1.07	1651	8.74	0.21	47.4	0	12.8	0	11.2	28.6	19.7	1.04
3721	1804-3-17	S?rvatnet	3721	1804-3-17	14.7602	67.4825	15.15	1186	21.44	1.85	35.67	0	2.33	0	0	62	12.2	2.21
3722	1805-1-7	Vestfjordvatnan	3722	1805-1-7	17.7221	68.4124	4.18	1467	1.01	0.07	0	0	1.4	0	1.8	96.8	1.7	0.5
3723	1805-1-14	S?sterbekkvatnan	3723	1805-1-14	17.9478	68.4363	3.88	1396	3.97	0.05	1.1	0	0.1	0	0.7	98.1	1.3	0.5
3724	1805-3-4	Storvatnet	3724	1805-3-4	17.4277	68.3688	56.98	1234	21.04	2.61	24.8	0	0.4	2.1	4.6	68.1	4.6	0.78
3725	1811-1-22	HOH 674	3725	1811-1-22	12.8974	65.0588	1.69	2732	7.71	0.08	0	0	0	0	4.6	95.4	4.7	0.5
3726	1811-3-6	Myrmarkvatnet	3726	1811-3-6	12.4137	65.2831	7.8	1783	37.11	1.51	55.6	0	0.1	0	18.9	25.4	19.4	4.03
3727	1812-1-12	Gjerdevatnet	3727	1812-1-12	12.2211	65.3031	2.11	1646	0.93	0.06	70	0	9.1	0	2.7	18.2	2.8	0.5
3728	1813-2-5	Tilremsvatnet	3728	1813-2-5	12.2647	65.5134	3.38	1386	4.3	0.15	48.4	0	0	0	4.7	46.9	4.4	0.5
3729	1820-1-20	Helknavatnet	3729	1820-1-20	12.526	65.9262	0.95	1778	5.64	0.05	0	0	0	0	5.2	94.8	5.3	0.5
3730	1824-1-3	HOH 864	3730	1824-1-3	13.3588	66.1143	0.74	3417	8.77	0.06	0	0	0	0	11.2	88.8	8.1	0.5
3731	1824-1-6	HOH 821	3731	1824-1-6	13.4073	66.1233	0.28	3167	5.02	0.04	0	0	0	0	23.3	76.7	14.1	0.5
3732	1824-1-17	Kottj?rna	3732	1824-1-17	13.7315	65.8327	0.79	2093	5.84	0.07	25.7	0	0	0	13.9	60.4	8.9	0.5
3733	1824-2-25	HOH 444	3733	1824-2-25	12.9559	65.6909	3.82	2701	5.1	0.14	0	0	0.3	0	3.8	95.9	3.7	0.5
3734	1825-1-5	S?rtj?rna	3734	1825-1-5	13.5406	65.3541	0.99	1707	2.72	0.06	0	0	0	0	5.2	94.8	6.1	0.5
3735	1825-1-9	Sivtj?rna	3735	1825-1-9	13.2396	65.1754	3.84	1766	1.35	0.02	1.2	0	3.6	0	1.4	93.8	0.5	0.5
3736	1825-2-23	Litle Holmvatnet	3736	1825-2-23	13.2436	65.2528	1.85	1769	5.66	0.15	13.98	0	9.2	0	0	76.82	8.1	0.5
3737	1825-4-4	Store Majavatnet	3737	1825-4-4	13.3108	65.1942	85.7	1376	23.61	16	48.2	0	6	0	19	26.8	18.7	3.2
3738	1826-1-8	HOH 785	3738	1826-1-8	14.5198	65.6614	1.39	1809	2.32	0.07	0	0	0	0	8.6	91.4	5	0.5
3739	1826-1-10	HOH 822	3739	1826-1-10	13.8609	65.1715	0.38	1946	6.05	0.05	0	0	0	0	14.2	85.8	13.1	0.5
3740	1826-3-24	Fisklausvatnet	3740	1826-3-24	14.2985	65.3962	19.67	1062	9.11	1.01	0	0	0.6	0	5.3	94.1	5.1	0.5
3741	1826-4-3	Unkervatnet	3741	1826-4-3	14.1378	65.5139	513.12	815	27.27	14.01	2.2	0	0.1	0	1.8	95.9	2.7	0.91
3742	1826-5-1	R?ssvatnet	3742	1826-5-1	13.7938	65.8579	1505.47	1816	57.79	218.61	5.3	0.5	1.2	0	17.4	75.6	14.5	4.62
3743	1833-1-13	HOH 752	3743	1833-1-13	15.0991	66.3677	1.54	1346	1.66	0.09	0	0	1.6	0	1.9	96.5	5.9	0.5
3744	1833-1-15	Steinbekktj?rna	3744	1833-1-15	14.3742	66.3258	3.51	1251	4.44	0.05	91.2	0	2.1	0	1.5	5.2	1.4	0.5
3745	1833-1-16	HOH 695	3745	1833-1-16	13.811	66.5401	3.76	3773	4.41	0.05	0	0	0	88.1	1.5	10.4	1.3	0.5
3746	1833-1-19	HOH 1034	3746	1833-1-19	15.0935	66.5143	0.65	1362	2.26	0.05	0	0	0	0	7.7	92.3	7.7	0.5
3747	1833-3-1	Store Blerekvatnet	3747	1833-3-1	15.0907	66.3459	74.19	1397	3.24	2.61	0	0	0.8	1.6	3.4	94.2	3.5	0.5
3748	1836-1-21	HOH 662	3748	1836-1-21	13.6874	66.6621	1.01	3436	19.29	0.1	0	0	0	71.1	5.5	23.4	9.9	0.56
3749	1836-2-14	Storevatnet	3749	1836-2-14	13.2212	66.6544	1.58	1825	10.37	0.04	54.2	0	6	0	8.4	31.4	2.5	0.5
3750	1836-3-2	Gjervalvatnet	3750	1836-3-2	13.4666	66.4791	33.37	3156	34.43	1.39	7.2	0	0	0	1.4	91.4	4.2	0.5
3751	1837-3-3	Spilderdalsvatnet	3751	1837-3-3	13.8273	66.8715	18.71	2571	25.43	1.2	9.6	0	0.1	83.2	6.9	0.2	6.4	0.63
3752	1840-1-1	HOH 757	3752	1840-1-1	15.8169	67.0584	4.41	1431	4.12	0.05	0	0	0.5	0	1.3	98.2	1.1	0.5
3753	1840-1-4	HOH 725	3753	1840-1-4	15.6445	67.0521	0.88	1549	2.38	0.04	0	0	0	0	5	95	4.5	0.5
3754	1840-3-7	Solv?vatnet	3754	1840-3-7	15.5104	66.8464	13.43	1288	16.88	1.79	0	0	0.4	0.1	13.2	86.3	13.3	1.75
3755	1840-3-9	Store Rosna	3755	1840-3-9	15.8308	66.9956	59.04	1019	7.49	3.3	0	0	0	0	5.2	94.8	5.6	0.5
3756	1841-1-18	HOH 938	3756	1841-1-18	16.2751	67.054	1.8	1377	5.48	0.09	0	0	0	0	5.1	94.9	5	0.5
3757	1842-2-6	HOH 162	3757	1842-2-6	14.9825	67.0841	144.66	1113	7.44	0.28	62.3	0	2.1	0	0.2	35.4	0.2	0.5
3758	1842-2-7	Storoksvatnet	3758	1842-2-7	15.0422	66.9456	3.04	1117	15.17	0.56	8.4	0	1.3	0	18.8	71.5	18.4	2.5
3759	1842-3-14	HOH 472	3759	1842-3-14	14.8309	67.1207	8.54	1571	11.88	1.31	4.1	0	0.1	0	16	79.8	15.3	1.16
3760	1845-2-2	Hurrejavrrazat	3760	1845-2-2	16.3429	67.5493	12.17	1835	6.17	0.85	0	0	0	4.3	7.4	88.3	7	0.5
3761	1845-2-21	HOH 903	3761	1845-2-21	16.0505	67.4319	2.22	1875	10.32	0.11	0	0	0	22.7	4.3	73	5	0.5
3762	1848-2-4	Synstelvvatn	3762	1848-2-4	14.8959	67.6945	1.36	1661	11.38	0.2	0	0	0	0	14.8	85.2	14.7	1.01
3763	1848-2-10	HOH 281	3763	1848-2-10	15.561	67.8126	1.97	2153	5.54	0.1	0	0	0	0	5.3	94.7	5.1	0.5
3764	1848-2-15	Breiddalsvatnan	3764	1848-2-15	15.258	67.8671	2.19	2040	18.67	0.15	31	0	0	0	7.1	61.9	6.8	0.63
3765	1849-2-3	Lilandsvatn	3765	1849-2-3	15.5159	68.0713	5.25	1319	2.34	0.5	78.8	0	4	0	10	7.2	9.5	0.5
3766	1849-2-18	HOH 760	3766	1849-2-18	16.3403	67.7208	8.93	2231	6.09	0.37	0	0	0	22	4.1	73.9	4.1	0.5
3767	1849-3-18	Sandnesvatnet	3767	1849-3-18	15.9259	67.8615	171.15	1562	28.37	5.16	37.5	0	1.63	0	0	60.87	3	0.55
3768	1850-2-12	HOH 880	3768	1850-2-12	16.9543	67.9983	5.69	1923	4.39	0.22	0	0	0	0	4.2	95.8	3.9	0.5
3769	1850-2-19	Storvatnet	3769	1850-2-19	16.5618	67.9675	7.48	1574	26.77	0.79	5.9	0	0	0	10.4	83.7	10.6	1.8
3770	1850-3-11	Hievstenjavri	3770	1850-3-11	16.5413	67.7692	18.28	1176	13.1	1.66	0	0	0	0.2	9.1	90.7	9.1	1.01
3771	1853-3-13	Lavangsvatn	3771	1853-3-13	16.6573	68.4858	76.87	1316	7.92	1.53	87.7	0	2	0	2.3	8	2	0.5
3772	1854-2-16	Storp?vatnet	3772	1854-2-16	16.5855	68.3636	2.43	1299	3.65	0.02	83.6	0	3.2	0	9.6	3.6	0.8	0.5
3773	1866-1-2	Ulv?yvatn	3773	1866-1-2	15.0287	68.355	0.3	1869	4.07	0.04	60	0	10	0	20	10	13.5	0.5
3774	1866-1-11	Austpollvatnan	3774	1866-1-11	14.9064	68.3864	5.58	2058	12.25	0.06	2.8	0	0	1.5	1.1	94.6	1.1	0.5
3775	1870-2-1	Langvatnet	3775	1870-2-1	15.0498	68.6644	7.04	1896	27.6	0.76	36.2	0	0.1	0	11	52.7	10.8	1.57
3776	1870-2-20	Kjerringnesdalsvatn	3776	1870-2-20	15.5344	68.6619	27.22	1648	4.45	0.34	46.7	0	3.6	0	2	47.7	1.2	0.5
3777	1871-2-24	Rundvatn	3777	1871-2-24	15.8031	68.8875	1.52	1597	22.57	0.19	2.1	0	0	0	13.1	84.8	12.5	1.77
3778	1871-3-22	Storvatnet	3778	1871-3-22	15.9551	69.266	10.86	1448	14.62	1.73	6.2	0	30.8	0	14.3	48.7	15.9	1.61
3779	05.02.1901	Botnvatn	3779	05.02.1901	16.4013	68.831	2.01	1149	11.13	0.16	84	0	0.5	0	8	7.5	8	0.77
3780	11.02.1902	Storvatnet	3780	11.02.1902	18.5778	69.7788	2.18	1582	22.17	0.41	27.3	0	0.5	0	18.6	53.6	18.8	2.63
3781	15.01.1917	Juliusvatnet	3781	15.01.1917	17.3329	68.8519	1.06	1392	10.35	0.05	0	0	0	0	5	95	4.7	0.5
3782	04.03.1917	Skipsvatnet	3782	04.03.1917	16.9713	68.7775	0.98	1152	2.72	0.03	39.9	0	5.5	0	21.2	33.4	3.1	0.5
3783	14.01.1922	HOH 504	3783	14.01.1922	19.7861	68.4019	2.96	546	1.53	0.06	48.2	0	0.4	0	2.4	49	2	0.5
3784	10.02.1922	Dalbergvatnet	3784	10.02.1922	18.6087	68.7074	0.39	1150	5.21	0.1	0	0	0	0	33.3	66.7	25.4	1.15
3785	02.01.1924	T?mmertj?rnet	3785	02.01.1924	20.0788	69.011	3.45	1280	2.2	0.02	89.4	0	1.3	0	5.6	3.7	0.6	0.5
3786	04.01.1924	HOH 1044	3786	04.01.1924	19.8497	68.9039	0.5	945	3.45	0.07	0	0	0	0	15.2	84.8	14.1	0.52
3787	07.01.1924	Fiskvatn	3787	07.01.1924	18.6097	69.1985	2.96	902	3.57	0.08	90	0	5.9	0	2.8	1.3	2.7	0.5
3788	12.01.1924	HOH 770	3788	12.01.1924	20.0278	68.8928	4.52	972	4.18	0.08	0	0	0	0	2	98	1.8	0.5
3789	04.02.1924	S?ervatnet	3789	04.02.1924	18.9558	68.8171	7.1	1274	5.64	0.17	0	0	0	14.6	2.2	83.2	2.4	0.5
3790	06.02.1924	Fonnskardvatnet	3790	06.02.1924	18.7235	68.8853	3.6	1472	18.4	0.39	0	0	0	9.8	9.5	80.7	10.8	1.35
3791	10.01.1926	Femvatnan	3791	10.01.1926	17.8293	69.0942	0.27	1436	7.65	0.04	0	0	0	0	10	90	14.8	0.79
3792	01.03.1927	Kapervatnet	3792	01.03.1927	17.4285	69.2407	37.9	1651	9.86	1.35	3.9	0	0.1	0.3	3.6	92.1	3.6	0.5
3793	02.03.1927	Storvatnet	3793	02.03.1927	17.6851	69.1883	8.2	1196	8.03	2.3	71	0	1.5	0	26.4	1.1	28.1	1.88
3794	01.04.1931	Finnfjordvatnet	3794	01.04.1931	18.1637	69.2486	87.29	1371	17.56	10.25	70.5	0	5.8	0	12	11.7	11.7	1.5
3795	03.03.1933	Sagelvvatnet	3795	03.03.1933	19.1225	69.2117	74.92	736	23.91	5.07	61.9	0	1.3	0	8.5	28.3	6.8	2.2
3796	01.01.1936	HOH 11	3796	01.01.1936	19.9022	70.18	0.17	1223	1.09	0.06	0	0	0	0	24	76	36.1	0.5
3797	08.01.1938	Kalddalsvatnet	3797	08.01.1938	20.2662	69.8992	2.3	1702	10.05	0.08	0	0	0	4.6	1.1	94.3	3.5	0.5
3798	03.01.1939	HOH 1045	3798	03.01.1939	20.8868	69.2416	0.45	655	1.95	0.07	0	0	0	0	15.6	84.4	15.5	0.5
3799	09.01.1939	Mallajavrrit	3799	09.01.1939	20.3647	69.0978	0.45	917	2.56	0.05	0	0	2.6	0	5.2	92.2	11	0.5
3800	13.01.1939	HOH 905	3800	13.01.1939	20.5706	69.1409	1.17	649	3.87	0.06	0	0	0	0	6.9	93.1	5.1	0.5
3801	02.02.1940	Vuoddojavrit	3801	02.02.1940	21.1547	69.5011	1.86	822	1.4	0.12	0	0	0	0	6	94	6.4	0.5
3802	06.03.1940	Goddejavri	3802	06.03.1940	20.9642	69.3371	42.66	778	4.98	1.64	0	0	0	0	3.6	96.4	3.8	0.5
3803	01.02.1942	Doaresjavri	3803	01.02.1942	21.1639	69.4827	1.25	756	5.27	0.14	0	0	0	0	11.7	88.3	11.2	0.78
3804	08.02.1942	Gahkkorjavri	3804	08.02.1942	21.6524	69.3424	2.4	516	3.74	0.31	0	0	0.4	0	13.9	85.7	12.9	0.94
3805	11.01.1943	HOH 551	3805	11.01.1943	22.2493	69.9302	0.89	1124	3.48	0.05	0	0	0	0	5	95	5.6	0.5
3806	12.02.1943	Madenj?nejavri	3806	12.02.1943	22.5237	69.7281	4.18	937	2.72	0.25	0	0	2.6	0	6.4	91	6	0.5
3807	02.03.2003	Oardujavri	3807	02.03.2003	29.2629	70.4878	53.29	714	4.24	2.28	0.3	0	2.8	0	4.8	92.1	4.3	0.5
3808	08.01.2004	L?revatnet	3808	08.01.2004	23.1108	70.6827	0.6	1312	5.93	0.04	0	0	1.7	0	6.7	91.6	6.7	0.5
3809	06.01.2011	Amasjavri	3809	06.01.2011	22.7998	68.8807	5.39	371	3.86	0.09	75	0	0	0	25	0	1.7	0.5
3810	09.01.2011	Njargajavri	3810	09.01.2011	24.0497	68.8976	2.1	311	0.7	0.08	25	0	57	0	4	14	3.8	0.5
3811	12.01.2011	HOH 407	3811	12.01.2011	24.105	68.8914	0.25	357	2.44	0.07	77.1	0	0	0	20	2.9	27.9	1.91
3812	16.01.2011	HOH 537	3812	16.01.2011	23.3781	69.4916	0.77	475	0.96	0.06	0	0	35.7	0	2.4	61.9	7.8	0.5
